Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
170.203209,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139300,139400,6232,91368,99768,OK
170.203209,TriangularBicycle_524288,Tick,420,440,-20,10,139300,139400,3985,1502815,110815,OK
170.203209,Team7_921405,Tick,220,320,-100,100,139300,139400,13934,55152,65152,OK
170.203209,GoldenToilet_112358,Tick,0,72,-72,72,139300,139400,2020,18280,25480,OK
170.524364,Gamblers_230215,Tick,12,0,12,-12,139300,139500,-168,-1032,-3432,BREACH
170.524364,TeamTeam_7340,Tick,70,110,-40,40,139300,139500,3822,27078,35078,OK
170.524364,Carolina_4733,Tick,140,180,-40,10,139300,139500,2332,4287768,110768,OK
170.524364,KPW_692137,Tick,1901,1848,53,0,139300,139500,-10931,-6679169,703731,OK
170.524364,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139300,139500,6232,91368,108168,OK
170.524364,TriangularBicycle_524288,Tick,420,440,-20,10,139300,139500,3985,1502815,111815,OK
170.524364,Team7_921405,Tick,220,320,-100,100,139300,139500,13934,55152,75152,OK
170.524364,GoldenToilet_112358,Tick,0,72,-72,72,139300,139500,2020,18280,32680,OK
170.789093,Gamblers_230215,Tick,12,0,12,-12,139300,139400,-168,-1032,-2232,BREACH
170.789093,TeamTeam_7340,Tick,70,110,-40,40,139300,139400,3822,27078,31078,OK
170.789093,Carolina_4733,Tick,140,180,-40,10,139300,139400,2332,4287768,109768,OK
170.789093,KPW_692137,Tick,1901,1848,53,0,139300,139400,-10931,-6679169,703731,OK
170.789093,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139300,139400,6232,91368,99768,OK
170.789093,TriangularBicycle_524288,Tick,420,440,-20,10,139300,139400,3985,1502815,110815,OK
170.789093,Team7_921405,Tick,220,320,-100,100,139300,139400,13934,55152,65152,OK
170.789093,GoldenToilet_112358,Tick,0,72,-72,72,139300,139400,2020,18280,25480,OK
170.975798,Gamblers_230215,Tick,12,0,12,-12,139400,139400,-168,-1032,-1032,BREACH
170.975798,TeamTeam_7340,Tick,70,110,-40,40,139400,139400,3822,27078,27078,OK
170.975798,Carolina_4733,Tick,150,180,-30,10,139400,139400,2193,2893907,105907,OK
170.975798,KPW_692137,Tick,1901,1858,43,0,139400,139400,-10652,-5285448,708752,OK
170.975798,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139400,139400,6232,91368,91368,OK
170.975798,TriangularBicycle_524288,Tick,420,440,-20,10,139400,139400,3985,1502815,108815,OK
170.975798,Team7_921405,Tick,220,320,-100,100,139400,139400,13934,55152,55152,OK
170.975798,GoldenToilet_112358,Tick,0,72,-72,72,139400,139400,2020,18280,18280,OK
171.256781,Gamblers_230215,Tick,12,0,12,-12,139200,139400,-168,-1032,-3432,BREACH
171.256781,TeamTeam_7340,Tick,70,110,-40,40,139200,139400,3822,27078,35078,OK
171.256781,Carolina_4733,Tick,160,180,-20,10,139200,139400,2054,1500046,110046,OK
171.256781,KPW_692137,Tick,1901,1858,43,0,139200,139400,-10652,-5285448,700152,OK
171.256781,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139200,139400,6232,91368,108168,OK
171.256781,TriangularBicycle_524288,Tick,430,440,-10,0,139200,139400,3846,1503954,111954,OK
171.256781,Team7_921405,Tick,220,320,-100,100,139200,139400,13934,55152,75152,OK
171.256781,GoldenToilet_112358,Tick,0,72,-72,72,139200,139400,2020,18280,32680,OK
171.549358,Gamblers_230215,Tick,12,0,12,-12,139200,139400,-168,-1032,-3432,BREACH
171.549358,TeamTeam_7340,Tick,70,110,-40,40,139200,139400,3822,27078,35078,OK
171.549358,Carolina_4733,Tick,170,180,-10,10,139200,139400,1915,107185,109185,OK
171.549358,KPW_692137,Tick,1901,1858,43,0,139200,139400,-10652,-5285448,700152,OK
171.549358,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139200,139400,6232,91368,108168,OK
171.549358,TriangularBicycle_524288,Tick,430,440,-10,0,139200,139400,3846,1503954,111954,OK
171.549358,Team7_921405,Tick,220,320,-100,100,139200,139400,13934,55152,75152,OK
171.549358,GoldenToilet_112358,Tick,0,72,-72,72,139200,139400,2020,18280,32680,OK
171.773581,Gamblers_230215,Tick,12,0,12,-12,139100,139400,-168,-1032,-4380,BREACH
171.773581,TeamTeam_7340,Tick,70,110,-40,40,139100,139400,3822,27078,38238,OK
171.773581,Carolina_4733,Tick,180,180,0,10,139100,139400,1776,-1285676,108324,OK
171.773581,KPW_692137,Tick,1901,1858,43,0,139100,139400,-10652,-5285448,696755,OK
171.773581,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139100,139400,6232,91368,114804,OK
171.773581,TriangularBicycle_524288,Tick,430,440,-10,0,139100,139400,3846,1503954,112744,OK
171.773581,Team7_921405,Tick,220,320,-100,100,139100,139400,13934,55152,83052,OK
171.773581,GoldenToilet_112358,Tick,0,72,-72,72,139100,139400,2020,18280,38368,OK
172.022109,Gamblers_230215,Tick,12,0,12,-12,139100,139400,-168,-1032,-4380,BREACH
172.022109,TeamTeam_7340,Tick,70,110,-40,40,139100,139400,3822,27078,38238,OK
172.022109,Carolina_4733,Tick,180,180,0,10,139100,139400,1776,-1285676,108324,OK
172.022109,KPW_692137,Tick,1901,1858,43,0,139100,139400,-10652,-5285448,696755,OK
172.022109,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139100,139400,6232,91368,114804,OK
172.022109,TriangularBicycle_524288,Tick,430,440,-10,0,139100,139400,3846,1503954,112744,OK
172.022109,Team7_921405,Tick,220,320,-100,100,139100,139400,13934,55152,83052,OK
172.022109,GoldenToilet_112358,Tick,0,72,-72,72,139100,139400,2020,18280,38368,OK
172.268344,Gamblers_230215,Tick,12,0,12,-12,139100,139400,-168,-1032,-4380,BREACH
172.268344,TeamTeam_7340,Tick,70,110,-40,40,139100,139400,3822,27078,38238,OK
172.268344,Carolina_4733,Tick,180,180,0,10,139100,139400,1776,-1285676,108324,OK
172.268344,KPW_692137,Tick,1901,1858,43,0,139100,139400,-10652,-5285448,696755,OK
172.268344,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139100,139400,6232,91368,114804,OK
172.268344,TriangularBicycle_524288,Tick,430,440,-10,0,139100,139400,3846,1503954,112744,OK
172.268344,Team7_921405,Tick,220,320,-100,100,139100,139400,13934,55152,83052,OK
172.268344,GoldenToilet_112358,Tick,0,72,-72,72,139100,139400,2020,18280,38368,OK
172.512832,Gamblers_230215,Tick,12,0,12,-12,139100,139400,-168,-1032,-4380,BREACH
172.512832,TeamTeam_7340,Tick,70,110,-40,40,139100,139400,3822,27078,38238,OK
172.512832,Carolina_4733,Tick,180,180,0,10,139100,139400,1776,-1285676,108324,OK
172.512832,KPW_692137,Tick,1901,1858,43,0,139100,139400,-10652,-5285448,696755,OK
172.512832,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139100,139400,6232,91368,114804,OK
172.512832,TriangularBicycle_524288,Tick,430,440,-10,0,139100,139400,3846,1503954,112744,OK
172.512832,Team7_921405,Tick,220,320,-100,100,139100,139400,13934,55152,83052,OK
172.512832,GoldenToilet_112358,Tick,0,72,-72,72,139100,139400,2020,18280,38368,OK
172.726055,Gamblers_230215,Tick,12,0,12,-12,139100,139400,-168,-1032,-4380,BREACH
172.726055,TeamTeam_7340,Tick,70,110,-40,40,139100,139400,3822,27078,38238,OK
172.726055,Carolina_4733,Tick,180,180,0,10,139100,139400,1776,-1285676,108324,OK
172.726055,KPW_692137,Tick,1901,1858,43,0,139100,139400,-10652,-5285448,696755,OK
172.726055,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139100,139400,6232,91368,114804,OK
172.726055,TriangularBicycle_524288,Tick,430,440,-10,0,139100,139400,3846,1503954,112744,OK
172.726055,Team7_921405,Tick,220,320,-100,100,139100,139400,13934,55152,83052,OK
172.726055,GoldenToilet_112358,Tick,0,72,-72,72,139100,139400,2020,18280,38368,OK
173.039034,Gamblers_230215,Tick,12,0,12,-12,139500,139400,-168,-1032,168,BREACH
173.039034,TeamTeam_7340,Tick,70,110,-40,40,139500,139400,3822,27078,23078,OK
173.039034,Carolina_4733,Tick,180,180,0,10,139500,139400,1776,-1285676,108324,OK
173.039034,KPW_692137,Tick,1901,1863,38,0,139500,139400,-10722,-4587878,713122,OK
173.039034,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139500,139400,6232,91368,82968,OK
173.039034,TriangularBicycle_524288,Tick,430,440,-10,0,139500,139400,3846,1503954,108954,OK
173.039034,Team7_921405,Tick,220,320,-100,100,139500,139400,13934,55152,45152,OK
173.039034,GoldenToilet_112358,Tick,0,72,-72,72,139500,139400,2020,18280,11080,OK
173.234219,Gamblers_230215,Tick,12,0,12,-12,139500,139400,-168,-1032,168,BREACH
173.234219,TeamTeam_7340,Tick,70,110,-40,40,139500,139400,3822,27078,23078,OK
173.234219,Carolina_4733,Tick,180,180,0,10,139500,139400,1776,-1285676,108324,OK
173.234219,KPW_692137,Tick,1901,1863,38,0,139500,139400,-10722,-4587878,713122,OK
173.234219,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139500,139400,6232,91368,82968,OK
173.234219,TriangularBicycle_524288,Tick,430,440,-10,0,139500,139400,3846,1503954,108954,OK
173.234219,Team7_921405,Tick,220,320,-100,100,139500,139400,13934,55152,45152,OK
173.234219,GoldenToilet_112358,Tick,0,72,-72,72,139500,139400,2020,18280,11080,OK
173.468969,Gamblers_230215,Tick,12,0,12,-12,139500,139400,-168,-1032,168,BREACH
173.468969,TeamTeam_7340,Tick,70,110,-40,40,139500,139400,3822,27078,23078,OK
173.468969,Carolina_4733,Tick,180,180,0,10,139500,139400,1776,-1285676,108324,OK
173.468969,KPW_692137,Tick,1901,1900,1,0,139500,139400,-11238,574138,713638,OK
173.468969,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139500,139400,6232,91368,82968,OK
173.468969,TriangularBicycle_524288,Tick,430,440,-10,0,139500,139400,3846,1503954,108954,OK
173.468969,Team7_921405,Tick,220,320,-100,100,139500,139400,13934,55152,45152,OK
173.468969,GoldenToilet_112358,Tick,0,72,-72,72,139500,139400,2020,18280,11080,OK
173.72694,Gamblers_230215,Tick,12,0,12,-12,139500,139400,-168,-1032,168,BREACH
173.72694,TeamTeam_7340,Tick,70,110,-40,40,139500,139400,3822,27078,23078,OK
173.72694,Carolina_4733,Tick,180,180,0,10,139500,139400,1776,-1285676,108324,OK
173.72694,KPW_692137,Tick,1901,1919,-18,0,139500,139400,-11503,3224903,713903,OK
173.72694,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139500,139400,6232,91368,82968,OK
173.72694,TriangularBicycle_524288,Tick,430,440,-10,0,139500,139400,3846,1503954,108954,OK
173.72694,Team7_921405,Tick,220,320,-100,100,139500,139400,13934,55152,45152,OK
173.72694,GoldenToilet_112358,Tick,0,72,-72,72,139500,139400,2020,18280,11080,OK
173.982492,Gamblers_230215,Tick,12,0,12,-12,139500,139400,-168,-1032,168,BREACH
173.982492,TeamTeam_7340,Tick,70,110,-40,40,139500,139400,3822,27078,23078,OK
173.982492,Carolina_4733,Tick,180,180,0,10,139500,139400,1776,-1285676,108324,OK
173.982492,KPW_692137,Tick,1901,1919,-18,0,139500,139400,-11503,3224903,713903,OK
173.982492,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139500,139400,6232,91368,82968,OK
173.982492,TriangularBicycle_524288,Tick,430,440,-10,0,139500,139400,3846,1503954,108954,OK
173.982492,Team7_921405,Tick,220,320,-100,100,139500,139400,13934,55152,45152,OK
173.982492,GoldenToilet_112358,Tick,0,72,-72,72,139500,139400,2020,18280,11080,OK
174.266828,Gamblers_230215,Tick,12,0,12,-12,139500,139400,-168,-1032,168,BREACH
174.266828,TeamTeam_7340,Tick,70,110,-40,40,139500,139400,3822,27078,23078,OK
174.266828,Carolina_4733,Tick,180,180,0,10,139500,139400,1776,-1285676,108324,OK
174.266828,KPW_692137,Tick,1901,1919,-18,0,139500,139400,-11503,3224903,713903,OK
174.266828,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139500,139400,6232,91368,82968,OK
174.266828,TriangularBicycle_524288,Tick,430,440,-10,0,139500,139400,3846,1503954,108954,OK
174.266828,Team7_921405,Tick,220,320,-100,100,139500,139400,13934,55152,45152,OK
174.266828,GoldenToilet_112358,Tick,0,72,-72,72,139500,139400,2020,18280,11080,OK
174.549236,Gamblers_230215,Tick,12,0,12,-12,139500,139400,-168,-1032,168,BREACH
174.549236,TeamTeam_7340,Tick,70,110,-40,40,139500,139400,3822,27078,23078,OK
174.549236,Carolina_4733,Tick,180,180,0,10,139500,139400,1776,-1285676,108324,OK
174.549236,KPW_692137,Tick,1901,1919,-18,0,139500,139400,-11503,3224903,713903,OK
174.549236,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139500,139400,6232,91368,82968,OK
174.549236,TriangularBicycle_524288,Tick,430,440,-10,0,139500,139400,3846,1503954,108954,OK
174.549236,Team7_921405,Tick,220,320,-100,100,139500,139400,13934,55152,45152,OK
174.549236,GoldenToilet_112358,Tick,0,72,-72,72,139500,139400,2020,18280,11080,OK
174.774865,Gamblers_230215,Tick,12,0,12,-12,139800,139400,-168,-1032,2316,BREACH
174.774865,TeamTeam_7340,Tick,70,110,-40,40,139800,139400,3822,27078,15918,OK
174.774865,Carolina_4733,Tick,180,180,0,10,139800,139400,1776,-1285676,108324,OK
174.774865,KPW_692137,Tick,1901,1919,-18,0,139800,139400,-11503,3224903,710681,OK
174.774865,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139800,139400,6232,91368,67932,OK
174.774865,TriangularBicycle_524288,Tick,430,440,-10,0,139800,139400,3846,1503954,107164,OK
174.774865,Team7_921405,Tick,220,320,-100,100,139800,139400,13934,55152,27252,OK
174.774865,GoldenToilet_112358,Tick,0,72,-72,72,139800,139400,2020,18280,-1808,OK
175.019811,Gamblers_230215,Tick,12,0,12,-12,139800,139400,-168,-1032,2316,BREACH
175.019811,TeamTeam_7340,Tick,70,110,-40,40,139800,139400,3822,27078,15918,OK
175.019811,Carolina_4733,Tick,180,180,0,10,139800,139400,1776,-1285676,108324,OK
175.019811,KPW_692137,Tick,1901,1919,-18,0,139800,139400,-11503,3224903,710681,OK
175.019811,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139800,139400,6232,91368,67932,OK
175.019811,TriangularBicycle_524288,Tick,430,440,-10,0,139800,139400,3846,1503954,107164,OK
175.019811,Team7_921405,Tick,220,320,-100,100,139800,139400,13934,55152,27252,OK
175.019811,GoldenToilet_112358,Tick,0,72,-72,72,139800,139400,2020,18280,-1808,OK
175.268927,Gamblers_230215,Tick,12,0,12,-12,139800,139400,-168,-1032,2316,BREACH
175.268927,TeamTeam_7340,Tick,70,110,-40,40,139800,139400,3822,27078,15918,OK
175.268927,Carolina_4733,Tick,180,180,0,10,139800,139400,1776,-1285676,108324,OK
175.268927,KPW_692137,Tick,1901,1919,-18,0,139800,139400,-11503,3224903,710681,OK
175.268927,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139800,139400,6232,91368,67932,OK
175.268927,TriangularBicycle_524288,Tick,430,440,-10,0,139800,139400,3846,1503954,107164,OK
175.268927,Team7_921405,Tick,220,320,-100,100,139800,139400,13934,55152,27252,OK
175.268927,GoldenToilet_112358,Tick,0,72,-72,72,139800,139400,2020,18280,-1808,OK
175.529326,Gamblers_230215,Tick,12,0,12,-12,139800,139400,-168,-1032,2316,BREACH
175.529326,TeamTeam_7340,Tick,70,110,-40,40,139800,139400,3822,27078,15918,OK
175.529326,Carolina_4733,Tick,180,180,0,10,139800,139400,1776,-1285676,108324,OK
175.529326,KPW_692137,Tick,1901,1919,-18,0,139800,139400,-11503,3224903,710681,OK
175.529326,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139800,139400,6232,91368,67932,OK
175.529326,TriangularBicycle_524288,Tick,430,440,-10,0,139800,139400,3846,1503954,107164,OK
175.529326,Team7_921405,Tick,220,320,-100,100,139800,139400,13934,55152,27252,OK
175.529326,GoldenToilet_112358,Tick,0,72,-72,72,139800,139400,2020,18280,-1808,OK
175.734443,Gamblers_230215,Tick,12,0,12,-12,139800,139400,-168,-1032,2316,BREACH
175.734443,TeamTeam_7340,Tick,70,110,-40,40,139800,139400,3822,27078,15918,OK
175.734443,Carolina_4733,Tick,180,180,0,10,139800,139400,1776,-1285676,108324,OK
175.734443,KPW_692137,Tick,1901,1919,-18,0,139800,139400,-11503,3224903,710681,OK
175.734443,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139800,139400,6232,91368,67932,OK
175.734443,TriangularBicycle_524288,Tick,430,440,-10,0,139800,139400,3846,1503954,107164,OK
175.734443,Team7_921405,Tick,220,320,-100,100,139800,139400,13934,55152,27252,OK
175.734443,GoldenToilet_112358,Tick,0,72,-72,72,139800,139400,2020,18280,-1808,OK
175.995998,Gamblers_230215,Tick,12,0,12,-12,139800,139400,-168,-1032,2316,BREACH
175.995998,TeamTeam_7340,Tick,70,110,-40,40,139800,139400,3822,27078,15918,OK
175.995998,Carolina_4733,Tick,180,180,0,10,139800,139400,1776,-1285676,108324,OK
175.995998,KPW_692137,Tick,1901,1919,-18,0,139800,139400,-11503,3224903,710681,OK
175.995998,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139800,139400,6232,91368,67932,OK
175.995998,TriangularBicycle_524288,Tick,430,440,-10,0,139800,139400,3846,1503954,107164,OK
175.995998,Team7_921405,Tick,220,320,-100,100,139800,139400,13934,55152,27252,OK
175.995998,GoldenToilet_112358,Tick,0,72,-72,72,139800,139400,2020,18280,-1808,OK
176.210228,Gamblers_230215,Tick,12,0,12,-12,139800,139400,-168,-1032,2316,BREACH
176.210228,TeamTeam_7340,Tick,70,110,-40,40,139800,139400,3822,27078,15918,OK
176.210228,Carolina_4733,Tick,180,180,0,10,139800,139400,1776,-1285676,108324,OK
176.210228,KPW_692137,Tick,1901,1919,-18,0,139800,139400,-11503,3224903,710681,OK
176.210228,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139800,139400,6232,91368,67932,OK
176.210228,TriangularBicycle_524288,Tick,430,440,-10,0,139800,139400,3846,1503954,107164,OK
176.210228,Team7_921405,Tick,220,320,-100,100,139800,139400,13934,55152,27252,OK
176.210228,GoldenToilet_112358,Tick,0,72,-72,72,139800,139400,2020,18280,-1808,OK
176.539071,Gamblers_230215,Tick,12,0,12,-12,139700,139400,-168,-1032,2316,BREACH
176.539071,TeamTeam_7340,Tick,70,110,-40,40,139700,139400,3822,27078,15918,OK
176.539071,Carolina_4733,Tick,180,180,0,10,139700,139400,1776,-1285676,108324,OK
176.539071,KPW_692137,Tick,1901,1945,-44,0,139700,139400,-11866,6857466,711590,OK
176.539071,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139700,139400,6232,91368,67932,OK
176.539071,TriangularBicycle_524288,Tick,430,440,-10,0,139700,139400,3846,1503954,107164,OK
176.539071,Team7_921405,Tick,220,320,-100,100,139700,139400,13934,55152,27252,OK
176.539071,GoldenToilet_112358,Tick,0,72,-72,72,139700,139400,2020,18280,-1808,OK
176.790234,Gamblers_230215,Tick,12,0,12,-12,139900,139400,-168,-1032,2316,BREACH
176.790234,TeamTeam_7340,Tick,70,110,-40,40,139900,139400,3822,27078,15918,OK
176.790234,Carolina_4733,Tick,180,180,0,10,139900,139400,1776,-1285676,108324,OK
176.790234,KPW_692137,Tick,1901,1945,-44,0,139900,139400,-11866,6857466,711590,OK
176.790234,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139900,139400,6232,91368,67932,OK
176.790234,TriangularBicycle_524288,Tick,430,450,-20,10,139900,139400,3706,1505094,105514,OK
176.790234,Team7_921405,Tick,220,320,-100,100,139900,139400,13934,55152,27252,OK
176.790234,GoldenToilet_112358,Tick,0,72,-72,72,139900,139400,2020,18280,-1808,OK
177.046617,Gamblers_230215,Tick,12,0,12,-12,139900,139400,-168,-1032,2316,BREACH
177.046617,TeamTeam_7340,Tick,70,110,-40,40,139900,139400,3822,27078,15918,OK
177.046617,Carolina_4733,Tick,180,180,0,10,139900,139400,1776,-1285676,108324,OK
177.046617,KPW_692137,Tick,1901,1945,-44,0,139900,139400,-11866,6857466,711590,OK
177.046617,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139900,139400,6232,91368,67932,OK
177.046617,TriangularBicycle_524288,Tick,430,450,-20,10,139900,139400,3706,1505094,105514,OK
177.046617,Team7_921405,Tick,220,320,-100,100,139900,139400,13934,55152,27252,OK
177.046617,GoldenToilet_112358,Tick,0,72,-72,72,139900,139400,2020,18280,-1808,OK
177.269898,Gamblers_230215,Tick,12,0,12,-12,139900,139400,-168,-1032,2316,BREACH
177.269898,TeamTeam_7340,Tick,70,110,-40,40,139900,139400,3822,27078,15918,OK
177.269898,Carolina_4733,Tick,180,180,0,10,139900,139400,1776,-1285676,108324,OK
177.269898,KPW_692137,Tick,1901,1945,-44,0,139900,139400,-11866,6857466,711590,OK
177.269898,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139900,139400,6232,91368,67932,OK
177.269898,TriangularBicycle_524288,Tick,430,450,-20,10,139900,139400,3706,1505094,105514,OK
177.269898,Team7_921405,Tick,220,320,-100,100,139900,139400,13934,55152,27252,OK
177.269898,GoldenToilet_112358,Tick,0,72,-72,72,139900,139400,2020,18280,-1808,OK
177.46529,Gamblers_230215,Tick,12,0,12,-12,139500,139400,-168,-1032,168,BREACH
177.46529,TeamTeam_7340,Tick,70,110,-40,40,139500,139400,3822,27078,23078,OK
177.46529,Carolina_4733,Tick,180,180,0,10,139500,139400,1776,-1285676,108324,OK
177.46529,KPW_692137,Tick,1911,1945,-34,0,139500,139400,-11587,5462187,719187,OK
177.46529,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139500,139400,6232,91368,82968,OK
177.46529,TriangularBicycle_524288,Tick,430,450,-20,10,139500,139400,3706,1505094,109094,OK
177.46529,Team7_921405,Tick,220,320,-100,100,139500,139400,13934,55152,45152,OK
177.46529,GoldenToilet_112358,Tick,0,72,-72,72,139500,139400,2020,18280,11080,OK
177.747605,Gamblers_230215,Tick,12,0,12,-12,139300,139700,-168,-1032,-4380,BREACH
177.747605,TeamTeam_7340,Tick,71,110,-39,39,139300,139700,3808,27192,38073,OK
177.747605,Carolina_4733,Tick,180,180,0,10,139300,139700,1776,-1285676,111324,OK
177.747605,KPW_692137,Tick,1921,1945,-24,0,139300,139700,-11308,4066908,720804,OK
177.747605,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139300,139700,6232,91368,114804,OK
177.747605,TriangularBicycle_524288,Tick,440,450,-10,0,139300,139700,3985,1505815,111605,OK
177.747605,Team7_921405,Tick,220,320,-100,100,139300,139700,13934,55152,83052,OK
177.747605,GoldenToilet_112358,Tick,0,72,-72,72,139300,139700,2020,18280,38368,OK
177.978544,Gamblers_230215,Tick,12,0,12,-12,139300,139700,-168,-1032,-4380,BREACH
177.978544,TeamTeam_7340,Tick,71,110,-39,39,139300,139700,3808,27192,38073,OK
177.978544,Carolina_4733,Tick,180,180,0,10,139300,139700,1776,-1285676,111324,OK
177.978544,KPW_692137,Tick,1921,1945,-24,0,139300,139700,-11308,4066908,720804,OK
177.978544,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139300,139700,6232,91368,114804,OK
177.978544,TriangularBicycle_524288,Tick,440,450,-10,0,139300,139700,3985,1505815,111605,OK
177.978544,Team7_921405,Tick,220,320,-100,100,139300,139700,13934,55152,83052,OK
177.978544,GoldenToilet_112358,Tick,0,72,-72,72,139300,139700,2020,18280,38368,OK
178.272542,Gamblers_230215,Tick,12,0,12,-12,139300,139600,-168,-1032,-4380,BREACH
178.272542,TeamTeam_7340,Tick,71,110,-39,39,139300,139600,3808,27192,38073,OK
178.272542,Carolina_4733,Tick,180,180,0,10,139300,139600,1776,-1285676,110324,OK
178.272542,KPW_692137,Tick,1921,1945,-24,0,139300,139600,-11308,4066908,723204,OK
178.272542,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139300,139600,6232,91368,114804,OK
178.272542,TriangularBicycle_524288,Tick,440,450,-10,0,139300,139600,3985,1505815,112605,OK
178.272542,Team7_921405,Tick,220,320,-100,100,139300,139600,13934,55152,83052,OK
178.272542,GoldenToilet_112358,Tick,0,72,-72,72,139300,139600,2020,18280,38368,OK
178.491966,Gamblers_230215,Tick,12,0,12,-12,139300,139600,-168,-1032,-4380,BREACH
178.491966,TeamTeam_7340,Tick,71,110,-39,39,139300,139600,3808,27192,38073,OK
178.491966,Carolina_4733,Tick,180,180,0,10,139300,139600,1776,-1285676,110324,OK
178.491966,KPW_692137,Tick,1921,1945,-24,0,139300,139600,-11308,4066908,723204,OK
178.491966,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139300,139600,6232,91368,114804,OK
178.491966,TriangularBicycle_524288,Tick,440,450,-10,0,139300,139600,3985,1505815,112605,OK
178.491966,Team7_921405,Tick,220,320,-100,100,139300,139600,13934,55152,83052,OK
178.491966,GoldenToilet_112358,Tick,0,72,-72,72,139300,139600,2020,18280,38368,OK
178.782524,Gamblers_230215,Tick,12,0,12,-12,139300,139600,-168,-1032,-4380,BREACH
178.782524,TeamTeam_7340,Tick,71,110,-39,39,139300,139600,3808,27192,38073,OK
178.782524,Carolina_4733,Tick,180,180,0,10,139300,139600,1776,-1285676,110324,OK
178.782524,KPW_692137,Tick,1921,1945,-24,0,139300,139600,-11308,4066908,723204,OK
178.782524,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139300,139600,6232,91368,114804,OK
178.782524,TriangularBicycle_524288,Tick,440,450,-10,0,139300,139600,3985,1505815,112605,OK
178.782524,Team7_921405,Tick,220,320,-100,100,139300,139600,13934,55152,83052,OK
178.782524,GoldenToilet_112358,Tick,0,72,-72,72,139300,139600,2020,18280,38368,OK
179.031109,Gamblers_230215,Tick,12,0,12,-12,139800,139400,-168,-1032,2316,BREACH
179.031109,TeamTeam_7340,Tick,71,110,-39,39,139800,139400,3808,27192,16311,OK
179.031109,Carolina_4733,Tick,180,180,0,10,139800,139400,1776,-1285676,108324,OK
179.031109,KPW_692137,Tick,1921,1948,-27,0,139800,139400,-11350,4486350,715017,OK
179.031109,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139800,139400,6232,91368,67932,OK
179.031109,TriangularBicycle_524288,Tick,440,450,-10,0,139800,139400,3985,1505815,109025,OK
179.031109,Team7_921405,Tick,220,320,-100,100,139800,139400,13934,55152,27252,OK
179.031109,GoldenToilet_112358,Tick,0,72,-72,72,139800,139400,2020,18280,-1808,OK
179.248622,Gamblers_230215,Tick,12,0,12,-12,139800,139400,-168,-1032,2316,BREACH
179.248622,TeamTeam_7340,Tick,71,110,-39,39,139800,139400,3808,27192,16311,OK
179.248622,Carolina_4733,Tick,180,180,0,10,139800,139400,1776,-1285676,108324,OK
179.248622,KPW_692137,Tick,1921,1948,-27,0,139800,139400,-11350,4486350,715017,OK
179.248622,ChickenYouAreSoBeautiful_9806,Tick,106,190,-84,84,139800,139400,6232,91368,67932,OK
179.248622,TriangularBicycle_524288,Tick,440,450,-10,0,139800,139400,3985,1505815,109025,OK
179.248622,Team7_921405,Tick,220,320,-100,100,139800,139400,13934,55152,27252,OK
179.248622,GoldenToilet_112358,Tick,0,72,-72,72,139800,139400,2020,18280,-1808,OK
